Material	Zone	Year	Price [$/unit]
Biogas (Estimate) [GJ]	New England	2010	6
Biogas (Estimate) [GJ]	Middle Atlantic	2010	6
Biogas (Estimate) [GJ]	East North Central	2010	6
Biogas (Estimate) [GJ]	West North Central	2010	6
Biogas (Estimate) [GJ]	South Atlantic	2010	6
Biogas (Estimate) [GJ]	East South Central	2010	6
Biogas (Estimate) [GJ]	West South Central	2010	6
Biogas (Estimate) [GJ]	Mountain	2010	6
Biogas (Estimate) [GJ]	Pacific	2010	6
